recipe_external_id,ingredient_name_norm,quantity,unit_code,base_quantity,note
R0xWJ4c8wR4,식용유,1,tbsp,15,
R0xWJ4c8wR4,감자,1,,,
R0xWJ4c8wR4,새송이버섯,1,piece,1,
R0xWJ4c8wR4,양파,1,,,
R0xWJ4c8wR4,대파 대,1,,,
R0xWJ4c8wR4,물 약,10,cup,2000,
R0xWJ4c8wR4,액젓,3,tbsp,45,
R0xWJ4c8wR4,꽃소금,1,,,
R0xWJ4c8wR4,간 마늘 과,1,,,
R0xWJ4c8wR4,후춧가루,,,,적당량
R0xWJ4c8wR4,양념간장,,,,
R0xWJ4c8wR4,대파,1,,,
R0xWJ4c8wR4,청양고추,2,piece,2,
R0xWJ4c8wR4,간 마늘,1,tbsp,15,
R0xWJ4c8wR4,진간장,8,tbsp,120,
R0xWJ4c8wR4,굵은 고춧가루 과,1,,,
R0xWJ4c8wR4,참기름,1,,,
R0xWJ4c8wR4,만드는 법,2,tbsp,30,
R0xWJ4c8wR4,감자,3,,,
R0xWJ4c8wR4,새송이,1,piece,1,
R0xWJ4c8wR4,를 채 썰어 준비하고,2,piece,2,
R0xWJ4c8wR4,감자,,,,
R0xWJ4c8wR4,칼국수 양념간장,,,,
R0xWJ4c8wR4,닭고기 찍어 먹는 소스,,,,
M8RXmDJ3W-s,식용유 약,3,tbsp,45,
M8RXmDJ3W-s,돼지고기 후지,200,g,200,
M8RXmDJ3W-s,진간장,4,tbsp,60,
M8RXmDJ3W-s,정수물,10,cup,2000,
M8RXmDJ3W-s,무 약,1,,,
M8RXmDJ3W-s,간 생강,1,,,
M8RXmDJ3W-s,맛소금 약,1,,,
M8RXmDJ3W-s,대파 약,1,cup,200,
M8RXmDJ3W-s,후춧가루,,,,약간
4SEy2py0W_w,골뱅이 캔,1,,,
4SEy2py0W_w,파채 약과,1,,,
4SEy2py0W_w,황태채,1,cup,200,
4SEy2py0W_w,황설탕 과,1,,,
4SEy2py0W_w,양조식초 약와,2,,,
4SEy2py0W_w,굵은 고춧가루,1,,,
4SEy2py0W_w,간 마늘,1,tbsp,15,
4SEy2py0W_w,꽃소금,1,g,1,
wAktJuv7REY,수박,1,,,
wAktJuv7REY,후르츠칵테일,1,,,
wAktJuv7REY,흰우유 약와,2,,,
wAktJuv7REY,사이다 캔,1,,,
wAktJuv7REY,황설탕,4,tbsp,60,
wAktJuv7REY,얼음,,,,적당량
qI1LRerUWXQ,수박,1,,,
qI1LRerUWXQ,오이 약,1,,,
qI1LRerUWXQ,정수 물 와,2,,,
qI1LRerUWXQ,황설탕 와,4,,,
qI1LRerUWXQ,환만식초 와,4,,,
qI1LRerUWXQ,진간장 과,1,,,
qI1LRerUWXQ,꽃소금,,,,약간
qI1LRerUWXQ,얼음,,,,적당량
6e-IbuuD6ZU,순한맛라면,1,piece,1,
6e-IbuuD6ZU,대파 약,1,,,
6e-IbuuD6ZU,정수물 과,1,,,
6e-IbuuD6ZU,황설탕,1,tbsp,15,
6e-IbuuD6ZU,고추장,1,tbsp,15,
3-xgRrEX-sQ,소고기,60,g,60,
3-xgRrEX-sQ,두부 약,1,,,
3-xgRrEX-sQ,돼지 호박 약,1,,,
3-xgRrEX-sQ,무 약,1,,,
3-xgRrEX-sQ,양파 약,1,,,
3-xgRrEX-sQ,대파 약,1,,,
3-xgRrEX-sQ,청양고추,2,piece,2,
3-xgRrEX-sQ,홍고추,1,piece,1,
3-xgRrEX-sQ,된장,3,tbsp,45,
3-xgRrEX-sQ,굵은 고춧가루,1,,,
3-xgRrEX-sQ,간 마늘,1,,,
ak5PBQQfPVI,라면,1,piece,1,
ak5PBQQfPVI,정수물,3,cup,600,
ak5PBQQfPVI,달걀,3,piece,3,
ak5PBQQfPVI,참기름,1,tbsp,15,
ak5PBQQfPVI,대파흰부분 약,1,,,
ak5PBQQfPVI,청양고추,1,piece,1,
qWbHSOplcvY,돼지고기,1,cup,200,
qWbHSOplcvY,신김치,3,cup,600,
qWbHSOplcvY,청양고추,2,piece,2,
qWbHSOplcvY,대파 약,2,,,
qWbHSOplcvY,간 마늘,1,tbsp,15,
qWbHSOplcvY,굵은 고춧가루,1,tbsp,15,
qWbHSOplcvY,고운 고춧가루,,tbsp,,
qWbHSOplcvY,국간장,1,tbsp,15,
qWbHSOplcvY,새우젓,1,tbsp,15,
HwtpISNf3wU,새우젓 약,2,,,
HwtpISNf3wU,들기름,2,tbsp,30,
HwtpISNf3wU,간마늘,1,,,
HwtpISNf3wU,정수물 약,3,cup,600,
HwtpISNf3wU,대파 약,1,,,
HwtpISNf3wU,청양고추,2,piece,2,
2y4Jvvmj7LY,디포리 마리,3,,,
2y4Jvvmj7LY,국물용 멸치 마리,15,,,
2y4Jvvmj7LY,물 약 와,5,,,
2y4Jvvmj7LY,양파 약,1,,,
2y4Jvvmj7LY,대파 대,1,,,
2y4Jvvmj7LY,조각 다시마 장,15,,,
2y4Jvvmj7LY,진간장,2,cup,400,
2y4Jvvmj7LY,황설탕,1,cup,200,
2y4Jvvmj7LY,맛술,1,,,
2y4Jvvmj7LY,가다랑어 포,1,cup,200,
2y4Jvvmj7LY,훈연 멸치 마리,20,,,
2y4Jvvmj7LY,메밀면,100,g,100,
2y4Jvvmj7LY,쪽파,,,,적당량
2y4Jvvmj7LY,연와사비,,,,적당량
2y4Jvvmj7LY,정수물,2,,,
VNw-hUTboNs,찰옥수수,6,piece,6,
VNw-hUTboNs,물 약과,16,,,
VNw-hUTboNs,꽃소금 과,1,,,
VNw-hUTboNs,황설탕,3,tbsp,45,
VNw-hUTboNs,뉴슈가,3,tbsp,45,
3p4xH_IZhH4,삶은달걀,20,piece,20,
3p4xH_IZhH4,마늘,20,piece,20,
3p4xH_IZhH4,꽈리고추 약,16,piece,16,
3p4xH_IZhH4,청양고추,4,piece,4,
3p4xH_IZhH4,물 약와,5,,,
3p4xH_IZhH4,진간장 과,1,,,
3p4xH_IZhH4,황설탕 약,2,,,
3p4xH_IZhH4,물엿 약,1,,,
9YlFFVisCBY,삶은 옥수수,2,piece,2,
9YlFFVisCBY,마요네즈,5,tbsp,75,
9YlFFVisCBY,황설탕,2,tbsp,30,
9YlFFVisCBY,파마산 치즈가루,,,,적당량
9YlFFVisCBY,고운 고춧가루,,,,적당량
UArNVpF7PIY,통식빵,1,,,
UArNVpF7PIY,물엿 약,1,,,
UArNVpF7PIY,황설탕,1,,,
UArNVpF7PIY,스틱버터,1,,,
UArNVpF7PIY,바닐라아이스크림,,,,적당량
UArNVpF7PIY,생크림,,,,적당량
vcb0uw4HIJA,간단버전,,,,
vcb0uw4HIJA,분홍소시지,,,,적당량
vcb0uw4HIJA,꽃소금,,,,적당량
vcb0uw4HIJA,식용유,,,,적당량
vcb0uw4HIJA,달걀물버전,,,,
vcb0uw4HIJA,분홍소시지 조각,7,,,
vcb0uw4HIJA,부침가루,2,tbsp,30,
vcb0uw4HIJA,달걀,1,piece,1,
vcb0uw4HIJA,한판버전,,,,
vcb0uw4HIJA,식용유,3,tbsp,45,
vcb0uw4HIJA,대파,1,tbsp,15,
vcb0uw4HIJA,꽃소금,1,,,꼬집
CQZyh-OszCo,대파,1,,,
CQZyh-OszCo,굵은 고춧가루,1,tbsp,15,
CQZyh-OszCo,고운 고춧가루,1,,,
CQZyh-OszCo,황설탕 과,1,,,
CQZyh-OszCo,참기름,1,tbsp,15,
CQZyh-OszCo,진간장 과,1,,,
CQZyh-OszCo,식용유,3,tbsp,45,
CQZyh-OszCo,깨소금,,,,적당량
dxuntkET42M,반죽재료,,,,
dxuntkET42M,참치 캔,1,,,
dxuntkET42M,양파 참치캔 or,1,cup,200,
dxuntkET42M,대파,1,,,
dxuntkET42M,참치캔 or,2,piece,2,
dxuntkET42M,청양고추,1,,,
dxuntkET42M,달걀,2,piece,2,
dxuntkET42M,간 마늘,2,,,
dxuntkET42M,부침가루,4,tbsp,60,
dxuntkET42M,소스 재료,,,,
dxuntkET42M,황설탕,1,tbsp,15,
dxuntkET42M,케찹,2,tbsp,30,
dxuntkET42M,진간장,1,tbsp,15,
dxuntkET42M,정수물 약,1,,,
dxuntkET42M,참치 함박스테이크  분량 재료,1,piece,1,
dxuntkET42M,반죽 참치캔,1,,,
dxuntkET42M,식용유,5,tbsp,75,
dxuntkET42M,버터,1,tbsp,15,
dxuntkET42M,달걀프라이용 재료,,,,
dxuntkET42M,달걀,1,piece,1,
dxuntkET42M,식용유,3,tbsp,45,
iGhOobaQHso,양념장,,,,
iGhOobaQHso,진간장,4,tbsp,60,
iGhOobaQHso,맛술,4,tbsp,60,
iGhOobaQHso,황설탕 와,2,,,
iGhOobaQHso,굵은 고춧가루 약,2,tbsp,30,
iGhOobaQHso,고추장 와,2,,,
iGhOobaQHso,간마늘 과,1,,,
iGhOobaQHso,통깨,1,,,
iGhOobaQHso,대패삼겹살,280,g,280,
iGhOobaQHso,콩나물,300,g,300,
iGhOobaQHso,대파 과,1,,,
iGhOobaQHso,양파,3,,,
iGhOobaQHso,청양고추,1,piece,1,
iGhOobaQHso,깻잎 장,4,,,
iGhOobaQHso,양념장 전량,,,,
iGhOobaQHso,깨소금,,,,적당량
0bnFoRQebq0,면 삶기,,,,
0bnFoRQebq0,정수물 과,8,,,
0bnFoRQebq0,스파게티면,90,g,90,
0bnFoRQebq0,꽃소금,1,tbsp,15,
0bnFoRQebq0,올리브유,,,,약간
0bnFoRQebq0,베이컨크림파스타,,,,
0bnFoRQebq0,베이컨 줄,2,,,
0bnFoRQebq0,양파,1,,,
0bnFoRQebq0,양송이 버섯 과,1,,,
0bnFoRQebq0,밀가루,1,,,
0bnFoRQebq0,우유 팩,1,,,
0bnFoRQebq0,버터 약,1,tbsp,15,
0bnFoRQebq0,올리브유,2,tbsp,30,
0bnFoRQebq0,파르메산 치즈,2,tbsp,30,
0bnFoRQebq0,꽃소금,1,,,
0bnFoRQebq0,삶은스파게티면 전량,,,,
0bnFoRQebq0,후춧가루,,,,적당량
0bnFoRQebq0,파슬리가루,,,,적당량
jN_inaLf9Zo,소고기,2,cup,400,
jN_inaLf9Zo,달걀,2,piece,2,
jN_inaLf9Zo,불린 당면,2,cup,400,
jN_inaLf9Zo,대파 약 와,2,,,
jN_inaLf9Zo,느타리버섯,2,cup,400,
jN_inaLf9Zo,표고버섯,2,cup,400,
jN_inaLf9Zo,숙주,4,cup,800,
jN_inaLf9Zo,간 생강,,,,약간
jN_inaLf9Zo,간 마늘 과,1,tbsp,15,
jN_inaLf9Zo,굵은 고춧가루,3,tbsp,45,
jN_inaLf9Zo,국간장,1,,,
jN_inaLf9Zo,꽃소금,1,,,
jN_inaLf9Zo,후춧가루,,,,약간
jN_inaLf9Zo,참기름,6,tbsp,90,
jN_inaLf9Zo,식용유,2,tbsp,30,
f0hg6R84f78,밥 공기,2,,,
f0hg6R84f78,통마늘,7,piece,7,
f0hg6R84f78,간 마늘,1,tbsp,15,
f0hg6R84f78,스틱버터,1,tbsp,15,
f0hg6R84f78,맛소금,1,,,
f0hg6R84f78,진간장,2,tbsp,30,
f0hg6R84f78,식용유,5,tbsp,75,
_qnLV46GSr4,동그랑땡 반죽,,,,
_qnLV46GSr4,간 돼지고기 약,2,cup,400,
_qnLV46GSr4,간 돼지고기 지방 약,1,cup,200,
_qnLV46GSr4,간 마늘,1,tbsp,15,
_qnLV46GSr4,진간장,3,tbsp,45,
_qnLV46GSr4,황설탕,1,tbsp,15,
_qnLV46GSr4,대파 과,1,,,
_qnLV46GSr4,청양고추,6,piece,6,
_qnLV46GSr4,당근,,,,적당량
_qnLV46GSr4,참기름,1,tbsp,15,
_qnLV46GSr4,꽃소금,,,,약간
_qnLV46GSr4,후추가루,,,,약간
_qnLV46GSr4,부침용 재료,,,,
_qnLV46GSr4,계란,2,piece,2,
_qnLV46GSr4,식용유,,,,적당량
v32NjYn5pSc,소 갈비찜 재료,,,,
v32NjYn5pSc,소갈비,2,kg,2000,
v32NjYn5pSc,소갈비 데침용 물,,,,적당량
v32NjYn5pSc,당근,,piece,,
v32NjYn5pSc,새송이버섯,1,piece,1,
v32NjYn5pSc,표고버섯,6,piece,6,
v32NjYn5pSc,청양고추,3,piece,3,
v32NjYn5pSc,꽈리고추,5,piece,5,
v32NjYn5pSc,홍고추,2,piece,2,
v32NjYn5pSc,대파 대,2,,,
v32NjYn5pSc,양파,1,piece,1,
v32NjYn5pSc,양념장 재료,,,,
v32NjYn5pSc,대파,,cup,,
v32NjYn5pSc,간 생강,,tbsp,,
v32NjYn5pSc,간 마늘,2,tbsp,30,
v32NjYn5pSc,진간장,1,cup,200,
v32NjYn5pSc,황설탕,,cup,,
v32NjYn5pSc,맛술,,cup,,
v32NjYn5pSc,참기름,4,tbsp,60,
#NAME?,라면,1,piece,1,
#NAME?,우유,2,cup,400,
#NAME?,대파,,cup,,
#NAME?,청양고추,2,piece,2,
#NAME?,굵은 고춧가루,,tbsp,,
_PqfXhZGuBI,해보니까 또띠아보단 빵,,,,
CVtdTM6gJTY,라면 봉지,1,,,
CVtdTM6gJTY,라면수프,,,,적당량
CVtdTM6gJTY,마요네즈,3,tbsp,45,
CVtdTM6gJTY,황설탕,2,tbsp,30,
nVzwOOJLt24,양념장 재료,,,,
nVzwOOJLt24,황설탕 와,2,,,
nVzwOOJLt24,물엿,1,tbsp,15,
nVzwOOJLt24,간 마늘,1,tbsp,15,
nVzwOOJLt24,진간장,5,tbsp,75,
nVzwOOJLt24,후춧가루,,,,약간
nVzwOOJLt24,참기름,3,tbsp,45,
nVzwOOJLt24,소불고기 재료,,,,
nVzwOOJLt24,소고기 불고기용,500,g,500,
nVzwOOJLt24,양파,3,,,
nVzwOOJLt24,표고버섯,2,piece,2,
nVzwOOJLt24,대파 약대,1,,,
nVzwOOJLt24,홍고추,1,piece,1,
nVzwOOJLt24,통깨,,,,약간
G25SAhShmQw,고구마 약,2,piece,2,
G25SAhShmQw,황설탕,4,tbsp,60,
G25SAhShmQw,버터,,piece,,
G25SAhShmQw,우유,500,ml,500,
G25SAhShmQw,계피가루,,,,약간
N82hJpl5cMM,감자전 재료,,,,
N82hJpl5cMM,감자,2,,,
N82hJpl5cMM,꽃소금,,,,약간
N82hJpl5cMM,식용유,4,tbsp,60,
N82hJpl5cMM,청양고추,,,,적당량
N82hJpl5cMM,양념장 재료,,,,
N82hJpl5cMM,청양고추,1,piece,1,
N82hJpl5cMM,진간장,3,tbsp,45,
N82hJpl5cMM,식초,1,tbsp,15,
0CL9U_Se8Gs,오징어 마리,1,,,
0CL9U_Se8Gs,양파,,piece,,
0CL9U_Se8Gs,대파 대,,,,
0CL9U_Se8Gs,당근,1,,,
0CL9U_Se8Gs,청양고추,2,piece,2,
0CL9U_Se8Gs,홍고추,1,piece,1,
0CL9U_Se8Gs,양배추,1,,,
0CL9U_Se8Gs,식용유 과,1,,,
0CL9U_Se8Gs,양념장 재료,,,,
0CL9U_Se8Gs,황설탕,1,tbsp,15,
0CL9U_Se8Gs,간 마늘,,tbsp,,
0CL9U_Se8Gs,고추장,1,tbsp,15,
0CL9U_Se8Gs,굵은 고춧가루 과,1,,,
0CL9U_Se8Gs,진간장,2,tbsp,30,
0CL9U_Se8Gs,참기름,1,tbsp,15,
0CL9U_Se8Gs,통깨,,tbsp,,
0CL9U_Se8Gs,덮밥용 재료,,,,
0CL9U_Se8Gs,밥 공기,1,,,
0CL9U_Se8Gs,달걀,1,piece,1,
0CL9U_Se8Gs,식용유,,,,적당량
0CL9U_Se8Gs,고추장,,,,적당량
0CL9U_Se8Gs,참기름,,,,적당량
0CL9U_Se8Gs,대파는 삼등분하여,5,,,
0CL9U_Se8Gs,대파,2,,,
0CL9U_Se8Gs,당근은 두께 cm 정도,0.4,,,
0CL9U_Se8Gs,야채 손질 시 두께,,,,
0CL9U_Se8Gs,진간장,12,,,
0CL9U_Se8Gs,간 마늘,,,,
0CL9U_Se8Gs,굵은 고춧가루,,,,
0CL9U_Se8Gs,양배추,,,,
0CL9U_Se8Gs,양파,,,,
0CL9U_Se8Gs,홍고추,,,,
0CL9U_Se8Gs,청양고추,,,,
0CL9U_Se8Gs,오징어덮밥 만드는 법,,,,
#NAME?,기본 버전,,,,
#NAME?,식빵 장,3,,,
#NAME?,달걀,2,piece,2,
#NAME?,꽃소금,2,,,꼬집
#NAME?,사과잼 기본형,,,,적당량
#NAME?,샌드위치형,3,tbsp,45,
#NAME?,식용유,,,,적당량
#NAME?,버터,,,,적당량
#NAME?,계핏가루,,,,적당량
#NAME?,연유,,,,적당량
#NAME?,우유 버전,,,,
#NAME?,우유 약,2,,,
#NAME?,황설탕,1,tbsp,15,
#NAME?,사과잼,,,,적당량
IO6AeSPfJ0Y,전복 마리,2,,,
IO6AeSPfJ0Y,당근,,,,약간
IO6AeSPfJ0Y,정수물,600,ml,600,
IO6AeSPfJ0Y,참기름 약,2,tbsp,30,
IO6AeSPfJ0Y,맛소금 약,1,,,
IO6AeSPfJ0Y,달걀 흰자,1,piece,1,
IO6AeSPfJ0Y,인분 세팅 재료,1,,,
IO6AeSPfJ0Y,전복죽,,,,적당량
IO6AeSPfJ0Y,달걀 노른자,1,piece,1,
IO6AeSPfJ0Y,간깨,,,,약간
IO6AeSPfJ0Y,참기름,,,,약간
IO6AeSPfJ0Y,후추가루,,,,약간
Om6W3JBfmFU,대패삼겹살 팩,1,,,
Om6W3JBfmFU,파 채 팩,1,,,
Om6W3JBfmFU,양배추,1,,,
Om6W3JBfmFU,통마늘,2,,,
Om6W3JBfmFU,대패삼겹살 간장 소스,,,,
Om6W3JBfmFU,진간장,,cup,,
Om6W3JBfmFU,정수물 약,,cup,,
Om6W3JBfmFU,맛술 약,,cup,,
Om6W3JBfmFU,황설탕,1,tbsp,15,
Om6W3JBfmFU,파채무침 초고추장 소스,,,,
Om6W3JBfmFU,굵은 고춧가루,5,tbsp,75,
Om6W3JBfmFU,식초,4,tbsp,60,
Om6W3JBfmFU,고추장 과,1,,,
Om6W3JBfmFU,정수물,3,tbsp,45,
Om6W3JBfmFU,황설탕 과,1,,,
Om6W3JBfmFU,참기름,2,tbsp,30,
Om6W3JBfmFU,밥 공기,2,,,
Om6W3JBfmFU,대패삼겹살 두루치기,,,,적당량
Om6W3JBfmFU,김치,,,,적당량
Om6W3JBfmFU,김가루,,,,적당량
Om6W3JBfmFU,참기름,,,,약간
dUANwQmPhU4,사각얼음 약,13,piece,13,
dUANwQmPhU4,레몬,1,piece,1,
dUANwQmPhU4,깻잎 약장,7,,,
dUANwQmPhU4,소주,1,,,
dUANwQmPhU4,스프라이트 캔,1,,,
dUANwQmPhU4,황설탕,2,tbsp,30,
_TGhAtAqrLk,만두전골 재료,,,,
_TGhAtAqrLk,냉동만두 봉지개입,1,,,
_TGhAtAqrLk,양파,1,,,
_TGhAtAqrLk,알배추 장,3,,,
_TGhAtAqrLk,대파 대,1,,,
_TGhAtAqrLk,표고버섯,2,piece,2,
_TGhAtAqrLk,청양고추,2,piece,2,
_TGhAtAqrLk,홍고추,1,piece,1,
_TGhAtAqrLk,달걀,1,piece,1,
_TGhAtAqrLk,만두전골 양념재료,,,,
_TGhAtAqrLk,물 약와,5,,,
_TGhAtAqrLk,국간장,3,tbsp,45,
_TGhAtAqrLk,간마늘,1,tbsp,15,
_TGhAtAqrLk,꽃소금,1,,,
_TGhAtAqrLk,후추가루,,,,약간
rGAt5QS2ueU,돼지고기 뒷다리살 수육 재료 약 인분,3,,,
rGAt5QS2ueU,인 가족 분량,4,,,
rGAt5QS2ueU,돼지고기 뒷다리살 덩어리,600,g,600,
rGAt5QS2ueU,껍질양파 약,1,,,
rGAt5QS2ueU,대파 파란 부분,1,,,
rGAt5QS2ueU,재래식 된장 약,3,tbsp,45,
rGAt5QS2ueU,통마늘,6,piece,6,
rGAt5QS2ueU,인스턴트 커피,,,,약간
rGAt5QS2ueU,새우젓 무침 재료,,,,
rGAt5QS2ueU,새우젓,1,cup,200,
rGAt5QS2ueU,간 마늘 과,1,,,
rGAt5QS2ueU,황설탕 과,1,,,
rGAt5QS2ueU,쪽파 약과,1,,,
rGAt5QS2ueU,맛술 약과,1,,,
rGAt5QS2ueU,참기름,2,tbsp,30,
rGAt5QS2ueU,청양고추,1,piece,1,
rGAt5QS2ueU,홍고추,1,piece,1,
rGAt5QS2ueU,굵은 고춧가루,1,,,
rGAt5QS2ueU,통깨 약,1,,,
rGAt5QS2ueU,냄비에 돼지고기,5,,,
rGAt5QS2ueU,양파,,,,
rGAt5QS2ueU,대파,,,,
rGAt5QS2ueU,새우젓 무침 만드는 법,,,,
rGAt5QS2ueU,청양고추,1,,,
rGAt5QS2ueU,볼에 청양고추,3,,,
rGAt5QS2ueU,홍고추,,,,
rGAt5QS2ueU,쪽파,,,,
rGAt5QS2ueU,새우젓,,,,
rGAt5QS2ueU,황설탕,,,,
rGAt5QS2ueU,간 마늘,,,,
rGAt5QS2ueU,굵은 고춧가루,,,,
rGAt5QS2ueU,맛술,,,,
wyCV_de0CDY,약  분량,5,piece,5,
wyCV_de0CDY,떡갈비 재료,,,,
wyCV_de0CDY,간 소고기,600,g,600,
wyCV_de0CDY,소고기 불고기용,600,g,600,
wyCV_de0CDY,대파 과,1,,,
wyCV_de0CDY,황설탕 와,5,,,
wyCV_de0CDY,간 마늘,3,tbsp,45,
wyCV_de0CDY,진간장 약,5,tbsp,75,
wyCV_de0CDY,참기름,4,tbsp,60,
wyCV_de0CDY,맛술 와,2,,,
wyCV_de0CDY,후춧가루,,,,약간
wyCV_de0CDY,떡갈비 소스 재료,,,,
wyCV_de0CDY,물 약,1,,,
wyCV_de0CDY,케첩 과,1,,,
wyCV_de0CDY,우스터 소스,3,tbsp,45,
wyCV_de0CDY,버터,,piece,,
wyCV_de0CDY,황설탕,1,,,
wyCV_de0CDY,떡갈비 덮밥 재료,,,,
wyCV_de0CDY,밥 인분,1,,,
wyCV_de0CDY,식용유,,,,적당량
wyCV_de0CDY,달걀,1,piece,1,
wyCV_de0CDY,떡갈비 만드는 법,,,,
wyCV_de0CDY,불고기용 소고기를 가로,2,,,
wyCV_de0CDY,볼에 간 소고기,3,,,
wyCV_de0CDY,불고기용 소고기,,,,
wyCV_de0CDY,황설탕,4,,,
wyCV_de0CDY,맛술,,,,
wyCV_de0CDY,후춧가루,,,,
wyCV_de0CDY,우스터 소스,,,,
wyCV_de0CDY,케첩,,,,
wyCV_de0CDY,떡갈비 덮밥 만드는 법,,,,
wyCV_de0CDY,팬에 남은 소스에 버터,3,,,
iO0xX0AyS8M,토막 닭 팩,1,,,
iO0xX0AyS8M,대파 과,1,,,
iO0xX0AyS8M,꽈리고추 약,20,piece,20,
iO0xX0AyS8M,통마늘 약,30,piece,30,
iO0xX0AyS8M,식용유,,cup,,
iO0xX0AyS8M,건 고추 약,4,piece,4,
iO0xX0AyS8M,양념 재료,,,,
iO0xX0AyS8M,물 약,2,cup,400,
iO0xX0AyS8M,진간장 약,2,,,
iO0xX0AyS8M,황설탕 와,2,,,
iO0xX0AyS8M,간 마늘,1,tbsp,15,
iO0xX0AyS8M,노두유,1,tbsp,15,
iO0xX0AyS8M,후추가루,,,,약간
wPxuQdfYErk,고기쌈장 재료,,,,
wPxuQdfYErk,간 돼지고기,1,cup,200,
wPxuQdfYErk,양파,1,cup,200,
wPxuQdfYErk,대파,3,,,
wPxuQdfYErk,돼지호박,2,,,
wPxuQdfYErk,당근,,cup,,
wPxuQdfYErk,청양고추 약,2,,,
wPxuQdfYErk,표고버섯 약,,cup,,
wPxuQdfYErk,양념 재료,,,,
wPxuQdfYErk,식용유 약,2,,,
wPxuQdfYErk,된장,5,tbsp,75,
wPxuQdfYErk,고추장,3,tbsp,45,
wPxuQdfYErk,맛술,,cup,,
wPxuQdfYErk,간 마늘,2,tbsp,30,
wPxuQdfYErk,굵은 고춧가루 약,3,tbsp,45,
wPxuQdfYErk,진간장,2,tbsp,30,
wPxuQdfYErk,황설탕 약,1,tbsp,15,
wPxuQdfYErk,참기름,2,tbsp,30,
7cCAlN06WPc,찹스테이크,,,,
7cCAlN06WPc,안심,300,g,300,
7cCAlN06WPc,양파,1,,,
7cCAlN06WPc,파프리카,1,piece,1,
7cCAlN06WPc,피망,1,,,
7cCAlN06WPc,양송이 버섯,3,piece,3,
7cCAlN06WPc,식용유,1,,,
7cCAlN06WPc,당근,,,,약간
7cCAlN06WPc,스틱버터,1,,,
7cCAlN06WPc,통마늘,3,piece,3,
7cCAlN06WPc,밀가루,1,tbsp,15,
7cCAlN06WPc,맛소금,,,,약간
7cCAlN06WPc,후춧가루,,,,약간
7cCAlN06WPc,파슬리 가루,,,,약간
7cCAlN06WPc,소스,,,,
7cCAlN06WPc,케첩,3,tbsp,45,
7cCAlN06WPc,황설탕 과,1,,,
7cCAlN06WPc,우스터,2,tbsp,30,
7cCAlN06WPc,식초,1,tbsp,15,
7cCAlN06WPc,찹 스테이크,,,,
7cCAlN06WPc,스테이크 소스,2,tbsp,30,
rTAWqq4I3JA,라면 봉지,1,,,
rTAWqq4I3JA,물 과,3,,,
rTAWqq4I3JA,콩나물 약과,1,,,
rTAWqq4I3JA,대파 약,1,,,
rTAWqq4I3JA,황태채,1,cup,200,
rTAWqq4I3JA,새우젓,1,tbsp,15,
rTAWqq4I3JA,청양고추,1,piece,1,
rTAWqq4I3JA,식용유,1,tbsp,15,
rTAWqq4I3JA,참기름,1,tbsp,15,
rTAWqq4I3JA,간 마늘 약,1,,,
rTAWqq4I3JA,홍고추,1,,,
rTAWqq4I3JA,달걀,1,piece,1,
ohihzV6Z85k,면 삶기,,,,
ohihzV6Z85k,정수물 약,6,cup,1200,
ohihzV6Z85k,파스타면,100,g,100,
ohihzV6Z85k,꽃소금,1,,,
ohihzV6Z85k,알리오올리오,,,,
ohihzV6Z85k,면수 약,1,,,
ohihzV6Z85k,올리브유 약,1,,,
ohihzV6Z85k,간 마늘,2,tbsp,30,
ohihzV6Z85k,통마늘 약,4,piece,4,
ohihzV6Z85k,쪽파,,,,약간
ohihzV6Z85k,페퍼론치노,5,piece,5,
ohihzV6Z85k,삶은 파스타면 전량,,,,
ohihzV6Z85k,꽃소금,,,,약간
ohihzV6Z85k,파마산치즈가루,,,,약간
kD9Qg139l9g,생굴 봉지,2,,,
kD9Qg139l9g,정수물,1,,,
kD9Qg139l9g,튀김가루 약,1,,,
kD9Qg139l9g,식용유 약,1,,,
kD9Qg139l9g,대파 약,1,,,
kD9Qg139l9g,달걀,1,piece,1,
kD9Qg139l9g,스리라차 소스,,,,
VTnPfw9h-3k,탕수육고기,100,g,100,
VTnPfw9h-3k,신 김치 약,3,,,
VTnPfw9h-3k,양파,1,,,
VTnPfw9h-3k,맛술 약,1,,,
VTnPfw9h-3k,대파 약,1,,,
VTnPfw9h-3k,진간장 약,1,,,
VTnPfw9h-3k,황설탕 약,2,tbsp,30,
VTnPfw9h-3k,간 생강,,,,약간
VTnPfw9h-3k,절단 다시마 장,1,,,
VTnPfw9h-3k,달걀,1,piece,1,
12e93a8T2nU,대파 대,2,,,
12e93a8T2nU,물 약,1,cup,200,
12e93a8T2nU,간 돼지고기,2,,,
12e93a8T2nU,부침가루 약,1,cup,200,
12e93a8T2nU,식용유 약,1,,,
12e93a8T2nU,간 마늘 약,2,,,
12e93a8T2nU,홍고추,1,piece,1,
12e93a8T2nU,청양고추,1,piece,1,
12e93a8T2nU,맛소금,,,,약간
12e93a8T2nU,달걀,2,piece,2,
12e93a8T2nU,후춧가루,,,,약간
wezbeu4-C2s,청국장,1,,,
wezbeu4-C2s,신 김치 약,,cup,,
wezbeu4-C2s,두부 약,1,,,
wezbeu4-C2s,양파 약,,cup,,
wezbeu4-C2s,대파 대,,,,
wezbeu4-C2s,된장,1,tbsp,15,
wezbeu4-C2s,국멸치,,cup,,
wezbeu4-C2s,청양고추,1,piece,1,
