recipe_id,title,step_no,content
XtFqi5J2KqI,도전! 새우젓 파스타. 듣도 보도 못한 맛이 나와요,12,간을 본 후 접시에 옮겨 담아 완성 한다.
YEG1UYY_1E4,오징어 불고기! 그냥 삼겹살만 구워먹기 아쉬울 때 꼭 해보세요~ 🦑,1,*오징어 손질
YEG1UYY_1E4,오징어 불고기! 그냥 삼겹살만 구워먹기 아쉬울 때 꼭 해보세요~ 🦑,2,오징어 다리는 손으로 쓸어내려 빨판을 제거하고 다리와 몸통 연결 부분은 세로로 칼집을 넣어 펼친 후 먹기 좋은 크기로 2번 정도 자른다.
YEG1UYY_1E4,오징어 불고기! 그냥 삼겹살만 구워먹기 아쉬울 때 꼭 해보세요~ 🦑,3,짧은 다리는 1개씩 잘라 그대로 사용하고 긴 다리는 반으로 잘라 준비한다.
YEG1UYY_1E4,오징어 불고기! 그냥 삼겹살만 구워먹기 아쉬울 때 꼭 해보세요~ 🦑,4,오징어 몸통은 세로로 길게 반 가른 후 두께 약 1.5cm 정도로 자른다.
YEG1UYY_1E4,오징어 불고기! 그냥 삼겹살만 구워먹기 아쉬울 때 꼭 해보세요~ 🦑,5,*오징어 몸통의 껍질을 벗길 경우 키친타올로 껍질을 잡아당기면 쉽게 제거할 수 있다.
YEG1UYY_1E4,오징어 불고기! 그냥 삼겹살만 구워먹기 아쉬울 때 꼭 해보세요~ 🦑,6,오징어 지느러미는 몸통과 분리한 후 두께 1.5cm 정도로 자른다.
YEG1UYY_1E4,오징어 불고기! 그냥 삼겹살만 구워먹기 아쉬울 때 꼭 해보세요~ 🦑,7,*오삼불고기
YEG1UYY_1E4,오징어 불고기! 그냥 삼겹살만 구워먹기 아쉬울 때 꼭 해보세요~ 🦑,8,깊은 볼에 손질한 오징어를 넣은 후 황설탕을 넣고 골고루 섞는다.
YEG1UYY_1E4,오징어 불고기! 그냥 삼겹살만 구워먹기 아쉬울 때 꼭 해보세요~ 🦑,9,"양파는 두께 0.3cm로 채 썰고, 대파, 청양고추는 두께 0.3cm로 어슷 썰어 준비한다."
YEG1UYY_1E4,오징어 불고기! 그냥 삼겹살만 구워먹기 아쉬울 때 꼭 해보세요~ 🦑,10,통마늘은 꼭지를 제거한 후 1/2크기로 잘라 준비한다.
YEG1UYY_1E4,오징어 불고기! 그냥 삼겹살만 구워먹기 아쉬울 때 꼭 해보세요~ 🦑,11,"오징어에 버무려 둔 설탕이 녹으면 굵은 고춧가루, 간 마늘, 맛술, 진간장, 고추장을 넣고 조물조물 섞는다."
YEG1UYY_1E4,오징어 불고기! 그냥 삼겹살만 구워먹기 아쉬울 때 꼭 해보세요~ 🦑,13,"참기름, 통깨를 넣고 버무려 접시에 담아 준비한다."
YEG1UYY_1E4,오징어 불고기! 그냥 삼겹살만 구워먹기 아쉬울 때 꼭 해보세요~ 🦑,14,삼겹살을 4cm 정도 길이로 잘라 준비한다.
YEG1UYY_1E4,오징어 불고기! 그냥 삼겹살만 구워먹기 아쉬울 때 꼭 해보세요~ 🦑,15,넓고 얕은 프라이팬이나 냄비 가장자리에 삼겹살을 펼쳐 올린 후 중 불에 굽는다.
YEG1UYY_1E4,오징어 불고기! 그냥 삼겹살만 구워먹기 아쉬울 때 꼭 해보세요~ 🦑,16,*프라이팬을 사용할 경우 강불에 구워도 좋다.
YEG1UYY_1E4,오징어 불고기! 그냥 삼겹살만 구워먹기 아쉬울 때 꼭 해보세요~ 🦑,17,*삼겹살을 가운데에서 구운 후 기름이 충분히 나오고 삼겹살이 알맞게 익으면 가장자리로 옮겨도 좋다.
YEG1UYY_1E4,오징어 불고기! 그냥 삼겹살만 구워먹기 아쉬울 때 꼭 해보세요~ 🦑,18,삼겹살 기름이 충분히 나오고 삼겹살이 노릇노릇하게 구워지면 양념해둔 오징어를 가운데에 올린다.
YEG1UYY_1E4,오징어 불고기! 그냥 삼겹살만 구워먹기 아쉬울 때 꼭 해보세요~ 🦑,19,노릇노릇하게 익은 삼겹살들은 양념한 오징어 위로 올리고 전체적으로 골고루 섞어가며 볶는다.
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,1,*꽃게 손질 법
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,2,꽃게의 배딱지를 떼어낸다.
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,3,"게딱지와 몸통을 분리한 후 모래주머니, 입 등 지저분한 부위를 제거한다."
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,4,*이 때 내장이 떨어지지 않게 주의한다.
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,5,몸통에 붙어있는 아가미를 제거한 후 흐르는 물에 깨끗하게 세척한다.
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,6,몸통을 십자가 모양으로 4등분으로 잘라 준비한다.
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,7,*꽃게해장국
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,8,"무는 사방2.5cm, 두께0.5cm로 나박썰기 하여 준비한다."
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,9,양파는 두께 1cm로 굵게 채 썬다.
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,10,애호박은 길게 반으로 가른 후 두께0.5cm로 편 썬다.
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,11,"대파는 길게 반 갈라 길이4cm로 썰고, 청양고추는 두께0.5cm로 어슷썰기 한다."
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,12,"깊은 냄비에 무, 양파, 정수물, 재래식된장을 넣고 강 불에 올린다."
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,13,*된장 양을 줄이고 국간장 또는 소금으로 간을 해도 좋다.
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,14,*쌀뜨물이 있다면 정수물 대신 사용하는 것도 좋다.
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,15,"끓어오르면 간을 본 후, 굵은고추가루, 간마늘을 넣고 중 강불로 줄인 후 약10분 끓인다."
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,16,*간을 본 후 기호에 맞게 된장의 양을 추가한다.
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,17,*이 때 간의 세기는 된장국과 된장찌개 사이 정도가 알맞다.
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,18,"*MSG는 넣고 싶은 분들만 넣으시고, 약1/5큰술 정도 사용하면 좋다."
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,19,국물에 채소 맛이 우러나면 손질 해 둔 꽃게와 게딱지를 넣고 끓인다.
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,20,"꽃게가 붉게 변하면 애호박, 대파, 청양고추를 넣고 호박이 익을 때 까지 약5분 끓인다."
YLd78Yqoy9I,다음 날 먹으면 더 맛있어요! 오래 끓일수록 게🦀 맛있는 꽃게 해장국,21,그릇에 꽃게해장국을 담아 완성한다.
YXMxnHx7yZQ,폭신~폭신한 에그 샌드위치 Soft and fluffy egg sandwich,1,"볼에 마요네즈, 황설탕을 넣고 설탕이 녹을 때까지 저어 마요 소스를 만든다."
YXMxnHx7yZQ,폭신~폭신한 에그 샌드위치 Soft and fluffy egg sandwich,2,"볼에 마요네즈, 황설탕, 고운 고춧가루, 식초를 넣고 설탕이 녹을 때까지 저어 쓰리라차 마요 소스를 만든다."
YXMxnHx7yZQ,폭신~폭신한 에그 샌드위치 Soft and fluffy egg sandwich,3,프라이팬에 버터를 두르고 중 불에서 식빵의 한 면을 굽는다.
YXMxnHx7yZQ,폭신~폭신한 에그 샌드위치 Soft and fluffy egg sandwich,4,베이컨은 노릇하게 굽는다.
YXMxnHx7yZQ,폭신~폭신한 에그 샌드위치 Soft and fluffy egg sandwich,5,볼에 달걀을 깨트려 넣고 젓가락으로 풀어둔다.
YXMxnHx7yZQ,폭신~폭신한 에그 샌드위치 Soft and fluffy egg sandwich,6,프라이팬에 버터를 두르고 달걀을 넣는다.
YXMxnHx7yZQ,폭신~폭신한 에그 샌드위치 Soft and fluffy egg sandwich,7,달걀이 익기 시작하면 저어가며 중불에서 천천히 익힌다.
YXMxnHx7yZQ,폭신~폭신한 에그 샌드위치 Soft and fluffy egg sandwich,8,달걀이 반 정도 익으면 약 불로 줄인 후 주걱을 이용하여 식빵 크기로 모양을 잡아준다.
YXMxnHx7yZQ,폭신~폭신한 에그 샌드위치 Soft and fluffy egg sandwich,9,달걀의 가운데 부분에 달걀물이 약간 남아있을 정도에 불을 꺼준다.
YXMxnHx7yZQ,폭신~폭신한 에그 샌드위치 Soft and fluffy egg sandwich,10,달걀 위에 슬라이스 치즈를 얹어준다.
YXMxnHx7yZQ,폭신~폭신한 에그 샌드위치 Soft and fluffy egg sandwich,11,구운 면을 바닥으로 한 상태에서 식빵에 각각 마요 소스와 쓰리라차 마요 소스를 골고루 바른다.
YXMxnHx7yZQ,폭신~폭신한 에그 샌드위치 Soft and fluffy egg sandwich,12,소스 바른 빵 위에 치즈를 올린 달걀을 올리고 마요소스를 한 번 더 발라준다.
YXMxnHx7yZQ,폭신~폭신한 에그 샌드위치 Soft and fluffy egg sandwich,13,구운 베이컨을 올리고 다른 빵으로 덮어 완성한다.
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",1,*밥 밑간
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",2,"뜨거운 밥에 맛소금, 참기름을 넣고 주걱을 이용하여 밥알이 눌리지 않도록 골고루 섞는다."
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",3,*유부조림
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",4,"진간장, 물을 잘 섞어 준비한다."
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",5,"깊은 프라이팬에 유부채, 황설탕을 넣고 중불로 켠 후 식용유를 넣고 살짝 볶는다."
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",6,*사각유부를 사용 할 경우 두께 0.5cm로 채 썰어 사용한다.
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",7,섞어 둔 간장물을 넣고 유부를 잘 풀어가며 프라이팬에 수분이 다 날아가고 유부가 촉촉해질 때까지 볶아 완성한다.
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",8,*너무 오래 볶을 경우 유부가 마를 수 있으니 주의한다.
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",9,*유부김밥
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",10,김발 위에 김의 거친 면이 위로 올라오게 하여 도마에 올린 후 밑간한 밥 1줄 양을 김의 3/4정도까지 얇게 펼쳐 올린다.
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",11,*김의 끝 부분에 밥풀이나 물을 묻히면 말았을 때 풀리지 않는다.
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",12,*김밥 1줄당 밥의 양은 야구공 사이즈만큼 넣는다.
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",13,밥 위에 유부조림 1줄 양을 올린 후 단무지를 올린다.
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",14,*김밥용 단무지가 없다면 원형 단무지를 사용해도 좋다.
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",16,비닐장갑 낀 손에 참기름을 묻혀 김밥 위에 골고루 바른다.
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",17,*참기름 붓이 있다면 사용해도 좋다.
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",18,김밥을 약 1cm정도 두께로 먹기 좋게 잘라 완성한다.
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",19,*유부달걀김밥
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",20,"깊은 그릇에 달걀, 맛소금, 황설탕을 넣고 젓가락으로 잘 풀어 준비한다."
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",21,프라이팬에 식용유를 두른 후 강불에 예열한다.
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",22,풀어 둔 달걀을 넣고 젓가락으로 휘저어 스크램블을 만든다.
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",23,김발 위에 김의 거친 면이 위로 올라오게 하여 도마에 올린 후 밑간한 밥 1줄 양을 김의 3/4 정도까지 얇게 펼쳐 올린다.
Z5-6wbdbgA4,"김밥의 수많은 속재료가 부담된다면? '이것'만 준비하세요, 간단하게 김밥 맛집 흉내내기 가능!",24,"밥 위에 유부조림 1줄 양을 올린 후 단무지, 스크램블을 올린다."
ZE3X6f6E3Ss,쟁여두면 마음이 든든해지는 만능곱창무침으로 끓여본 곱창라면,1,*만능곱창무침
ZE3X6f6E3Ss,쟁여두면 마음이 든든해지는 만능곱창무침으로 끓여본 곱창라면,2,냄비에 물을 넣고 바글바글 끓으면 손질소곱창을 넣어 중불에 약 30분~1시간 삶는다.
ZE3X6f6E3Ss,쟁여두면 마음이 든든해지는 만능곱창무침으로 끓여본 곱창라면,3,* 물양은 냄비의 크기와 화력에 따라 조절한다.
ZE3X6f6E3Ss,쟁여두면 마음이 든든해지는 만능곱창무침으로 끓여본 곱창라면,4,* 삶는 시간은 곱창의 질김 정도에 따라 조절한다.
ZE3X6f6E3Ss,쟁여두면 마음이 든든해지는 만능곱창무침으로 끓여본 곱창라면,5,* 생곱창에 기름이 너무 많이 붙어있을 경우 가위를 이용하여 잘라낸다.
ZE3X6f6E3Ss,쟁여두면 마음이 든든해지는 만능곱창무침으로 끓여본 곱창라면,6,* 생곱창 내부에 있는 곱을 씻어내고 싶을 경우 흐르는 물에 대고 곱창을 쭉쭉 훑어낸다.
ZE3X6f6E3Ss,쟁여두면 마음이 든든해지는 만능곱창무침으로 끓여본 곱창라면,7,다 삶아진 소곱창은 찬물에 담가 식힌 후 물기를 제거하고 두께 2cm로 잘라 준비한다.
ZE3X6f6E3Ss,쟁여두면 마음이 든든해지는 만능곱창무침으로 끓여본 곱창라면,8,손질소깐양은 물에 깨끗하게 세척하여 물기를 제거하여 준비한다.
ZE3X6f6E3Ss,쟁여두면 마음이 든든해지는 만능곱창무침으로 끓여본 곱창라면,9,"깊은 그릇에 소깐양, 소곱창을 넣고 고추장, 된장, 황설탕, 국간장, 굵은 고춧가루, 간 마늘, 들깻가루, 후춧가루, 참기름을 넣어 골고루 무친다."
ZE3X6f6E3Ss,쟁여두면 마음이 든든해지는 만능곱창무침으로 끓여본 곱창라면,10,* 국간장 대신 진간장을 사용해도 좋다.
ZE3X6f6E3Ss,쟁여두면 마음이 든든해지는 만능곱창무침으로 끓여본 곱창라면,11,* 곱창무침은 바로 먹지 않을 경우 1컵씩 소분하여 봉지에 담아 냉동 보관한다.
ZE3X6f6E3Ss,쟁여두면 마음이 든든해지는 만능곱창무침으로 끓여본 곱창라면,12,*곱창라면
ZE3X6f6E3Ss,쟁여두면 마음이 든든해지는 만능곱창무침으로 끓여본 곱창라면,13,"냄비에 물, 건더기 수프, 분말 수프, 만능곱창무침을 넣고 강불에 끓인다."
ZE3X6f6E3Ss,쟁여두면 마음이 든든해지는 만능곱창무침으로 끓여본 곱창라면,15,"대파, 청양고추는 두께 0.3cm로 송송 썰어 준비한다."
ZE3X6f6E3Ss,쟁여두면 마음이 든든해지는 만능곱창무침으로 끓여본 곱창라면,16,물이 바글바글 끓어 오르면 면을 넣고 잘 풀어가며 끓인다.
ZE3X6f6E3Ss,쟁여두면 마음이 든든해지는 만능곱창무침으로 끓여본 곱창라면,17,"면이 한 가닥씩 풀어지고 약 1분 정도 지나면 대파, 청양고추를 넣고 섞은 후 불을 끈다."
ZE3X6f6E3Ss,쟁여두면 마음이 든든해지는 만능곱창무침으로 끓여본 곱창라면,18,라면을 그릇에 옮겨 담아 완성한다.
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,1,*오징어 손질 법
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,2,오징어 다리는 손톱으로 긁어 빨판을 제거한다.
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,3,오징어 몸통은 가위를 이용하여 배를 반 갈라준다.
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,4,* 오징어 껍질은 국 끓일 때 맛을 좋게하기 때문에 벗기지 않는 것을 추천한다.
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,5,* 오징어 껍질을 제거 할 경우 키친타올로 껍질을 잡고 당기면 쉽게 벗겨진다.
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,6,몸통과 다리를 분리한 후 몸통에 붙어있는 뼈와 다리에 붙어있는 내장을 제거한다.
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,7,가위를 이용하여 오징어 눈의 뒤쪽을 잘라 펼친다.
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,8,오징어 입은 구멍이 있는 쪽으로 눌러 이빨을 제거한다.
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,9,*오징어뭇국
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,10,"손질 한 오징어 몸통은 길게 반으로 가른 후 폭2cm로 자르고, 다리는 한 줄씩 잘라 준비한다."
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,11,* 오징어 껍질 쪽은 미끄러워 다칠 수 있으니 내장이 있던 쪽으로 뒤집어 칼질한다.
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,12,무는 사방 3cm 두께 0.7cm 로 나박썰기 하여 준비한다.
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,13,대파는 두께 0.3cm로 송송 썰어 준비한다.
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,14,"깊은 프라이팬 또는 냄비에 들기름, 오징어, 무를 넣고 강 불에 약 2분 볶는다."
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,15,"* 참기름, 식용유는 느끼해질 수 있기 때문에 사용하지 않는 것이 좋다."
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,16,"정수물, 국간장, 멸치액젓, 꽃소금, 간마늘, 간생강을 넣고 강 불에 끓인다."
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,17,* 오징어 맛에 따라 간이 달라질 수 있으니 꽃소금을 넣기 전에 국물 맛을 본 후 양을 조절한다.
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,18,* 조미료를 사용하고 싶을 경우 미원 1/3큰술을 사용하면 좋다.
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,19,육수가 끓어오르면 중 약불로 줄여 약7분 끓인다.
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,20,* 끓으면서 생기는 거품에는 감칠맛이 포함되어 있기 때문에 끓이는 도중에는 걷어내지 않고 마지막에 걷어내는 것이 좋다.
Zkxiydlmplw,장담하건대 내일 또 먹고 싶을 거예요,21,대파를 넣고 불을 끈 후 국그릇에 담아 완성한다.
ZuO-VnWMrno,술만 먹으면 자꾸 이거 찾게 된다니까요,1,달걀은 깨트려 한 그릇에 담아 준비하고 국간장은 작은 그릇에 미리 덜어 준비한다.
ZuO-VnWMrno,술만 먹으면 자꾸 이거 찾게 된다니까요,2,*국간장 대신 조선간장을 이용해도 좋다.
ZuO-VnWMrno,술만 먹으면 자꾸 이거 찾게 된다니까요,3,프라이팬을 강 불에 올려 예열한다.
ZuO-VnWMrno,술만 먹으면 자꾸 이거 찾게 된다니까요,4,프라이팬이 달궈지면 들기름을 넣고 달걀을 붓는다.
ZuO-VnWMrno,술만 먹으면 자꾸 이거 찾게 된다니까요,5,*프라이팬은 계란이 꽉 차는 크기로 준비한다.
ZuO-VnWMrno,술만 먹으면 자꾸 이거 찾게 된다니까요,6,젓가락을 이용하여 노른자 사이사이 공간을 만들어주고 기포가 올라오는 부분은 터트려가며 익힌다.
ZuO-VnWMrno,술만 먹으면 자꾸 이거 찾게 된다니까요,7,프라이팬을 들어 사방으로 기울이면서 들기름이 달걀의 밑 바닥으로 들어가게하여 익힌다.
ZuO-VnWMrno,술만 먹으면 자꾸 이거 찾게 된다니까요,8,달걀 흰자가 익지 않은 부분이 있다면 젓가락으로 안 익은 부분을 찢어 잘 익을 수 있도록 한다.
ZuO-VnWMrno,술만 먹으면 자꾸 이거 찾게 된다니까요,9,*완숙을 좋아하는 경우 전체적으로 저어서 노른자를 깨트려 익혀도 좋다.
ZuO-VnWMrno,술만 먹으면 자꾸 이거 찾게 된다니까요,10,밑 바닥이 노릇하게 익으면 국간장을 달걀의 가장자리에 둘러 넣고 밑 바닥에 간장이 배일 수 있도록 프라이팬을 흔들어가며 익힌다.
ZuO-VnWMrno,술만 먹으면 자꾸 이거 찾게 된다니까요,11,그릇에 달걀프라이를 옮겨 담은 후 프라이팬에 남아있는 들기름과 국간장을 윗면에 뿌려 완성한다.
_-4nakEwN0s,이건 흑백요리사가 아니라 내 흑역사다,1,제 앞에서 인자하게 웃으시는데 막 저승사자 같고
_-4nakEwN0s,이건 흑백요리사가 아니라 내 흑역사다,2,우리 엄마 보고 싶었다니까유….
_-4nakEwN0s,이건 흑백요리사가 아니라 내 흑역사다,3,나 안아…
_H64Kz7Mgz4,뚝배기 계란찜 l 백종원의 백종원 레시피,1,계란찜도 종류가 참 많지요.
_H64Kz7Mgz4,뚝배기 계란찜 l 백종원의 백종원 레시피,2,"오늘은 찜솥이 아닌, 불 위에 올려 뚝배기에 끓이는 계란찜을 소개합니다."
_H64Kz7Mgz4,뚝배기 계란찜 l 백종원의 백종원 레시피,3,하면 할 수록 실력이 늘어나는 계란찜!
_H64Kz7Mgz4,뚝배기 계란찜 l 백종원의 백종원 레시피,4,이번 기회에 한 번 도전해보는 것은 어떨까요?
_H64Kz7Mgz4,뚝배기 계란찜 l 백종원의 백종원 레시피,5,"대파는 송송 썰고, 새우젓은 잘게 다져 준비합니다."
_H64Kz7Mgz4,뚝배기 계란찜 l 백종원의 백종원 레시피,6,"믹싱볼에 달걀과 새우젓, 설탕을 넣고 잘 섞습니다."
_H64Kz7Mgz4,뚝배기 계란찜 l 백종원의 백종원 레시피,7,재료가 잘 섞이면 물을 넣고 다시 한 번 잘 저어줍니다.
_H64Kz7Mgz4,뚝배기 계란찜 l 백종원의 백종원 레시피,8,뚝배기에 달걀물을 넣고 중약불로 가열합니다.
_H64Kz7Mgz4,뚝배기 계란찜 l 백종원의 백종원 레시피,9,"달걀이 뚝배기 바닥과 가장자리에 눌어붙지 않도록, 숟가락으로 바닥을 긁어가며 끓여줍니다."
_H64Kz7Mgz4,뚝배기 계란찜 l 백종원의 백종원 레시피,10,달걀이 몽글몽글하게 익으면 대파를 넣고 섞습니다.
_H64Kz7Mgz4,뚝배기 계란찜 l 백종원의 백종원 레시피,11,사이즈가 맞는 다른 뚝배기를 뒤집어 뚜껑처럼 덮어 약불로 익힙니다.
_H64Kz7Mgz4,뚝배기 계란찜 l 백종원의 백종원 레시피,12,"대파, 참기름, 깨를 달걀찜 위에 고명으로 뿌려 마무리합니다."
_MhD25Ip3bc,소고기 떡국 무진장 쉽게 만드는 방법 알려드릴까요?,1,떡은 흐르는 물에 헹군 후 물에 담가 준비한다.
_MhD25Ip3bc,소고기 떡국 무진장 쉽게 만드는 방법 알려드릴까요?,2,불고기용 소고기는 두께 2cm 폭으로 잘라 준비한다.
_MhD25Ip3bc,소고기 떡국 무진장 쉽게 만드는 방법 알려드릴까요?,3,대파는 두께 0.3cm로 송송 썰어 준비한다.
_MhD25Ip3bc,소고기 떡국 무진장 쉽게 만드는 방법 알려드릴까요?,4,달걀을 그릇에 깨트려 가볍게 풀어 준비한다.
_MhD25Ip3bc,소고기 떡국 무진장 쉽게 만드는 방법 알려드릴까요?,5,냄비에 참기름을 두른 후 소고기를 넣고 중 불에서 고기에 붙어있는 지방이 녹을 때 까지 볶는다.
_MhD25Ip3bc,소고기 떡국 무진장 쉽게 만드는 방법 알려드릴까요?,6,고기가 익으면 멸치액젓을 넣고 볶은 후 정수물을 넣고 강 불에 끓인다.
_MhD25Ip3bc,소고기 떡국 무진장 쉽게 만드는 방법 알려드릴까요?,7,*멸치액젓을 볶을 때 넣으면 고기에 간이 배어 맛이 좋다.
_MhD25Ip3bc,소고기 떡국 무진장 쉽게 만드는 방법 알려드릴까요?,8,국물이 끓어 오르면 약불로 줄인 후 물에 담가 두었던 떡의 물기를 빼 국물에 넣는다.
_MhD25Ip3bc,소고기 떡국 무진장 쉽게 만드는 방법 알려드릴까요?,9,*소고기 양지를 사용했을 경우 물을 보충한 후 중 불에서 20분정도 끓여야 한다.
_MhD25Ip3bc,소고기 떡국 무진장 쉽게 만드는 방법 알려드릴까요?,10,"국물이 다시 한번 끓어 오르면 국간장, 꽃소금, 간마늘을 넣고 간을 맞춘다."
_MhD25Ip3bc,소고기 떡국 무진장 쉽게 만드는 방법 알려드릴까요?,11,*이때 소고기다시다와 미원이 있다면 사용해도 좋다.
